#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 1","NZ_LN831026.1",594855,596111,"+",29422628,,"AT687_RS02950","WP_041630892.1",418,"hydrogenase small subunit"
"chromosome 1","NZ_LN831026.1",596117,597862,"+",29422683,,"AT687_RS02955","WP_014318763.1",581,"nickel-dependent hydrogenase large subunit"
"chromosome 1","NZ_LN831026.1",597859,599013,"+",29421613,"cybH","AT687_RS02960","WP_014303049.1",384,"MULTISPECIES: Ni/Fe-hydrogenase, b-type cytochrome subunit"
"chromosome 1","NZ_LN831026.1",599024,599536,"+",29421762,,"AT687_RS02965","WP_014318764.1",170,"HyaD/HybD family hydrogenase maturation endopeptidase"
"chromosome 1","NZ_LN831026.1",599533,599898,"-",29423318,,"AT687_RS02970","WP_021334898.1",121,"hydrogenase maturation nickel metallochaperone HypA"
"chromosome 1","NZ_LN831026.1",599925,600968,"+",29422052,,"AT687_RS02975","WP_014318766.1",347,"nickel-dependent hydrogenase large subunit"
"chromosome 1","NZ_LN831026.1",600974,601231,"+",29422198,,"AT687_RS02980","WP_004567074.1",85,"MULTISPECIES: HypC/HybG/HupF family hydrogenase formation chaperone"
"chromosome 1","NZ_LN831026.1",601228,601890,"-",29422022,,"AT687_RS02985","WP_014318767.1",220,"TIGR03089 family protein"
"chromosome 1","NZ_LN831026.1",601902,603470,"-",29423024,,"AT687_RS02990","WP_014318768.1",522,"LCP family protein"
"chromosome 1","NZ_LN831026.1",603594,604529,"+",29422270,,"AT687_RS02995","WP_014318769.1",311,"glycosyltransferase family 2 protein"
"chromosome 1","NZ_LN831026.1",604683,605771,"+",29421596,,"AT687_RS03000","WP_004567082.1",362,"MULTISPECIES: NDP-sugar synthase"
"chromosome 1","NZ_LN831026.1",606286,606528,"+",29421256,,"AT687_RS03005","WP_173355288.1",80,"MULTISPECIES: WhiB family transcriptional regulator"
"chromosome 1","NZ_LN831026.1",606602,607057,"-",29422501,,"AT687_RS03010","WP_004567086.1",151,"MULTISPECIES: metallopeptidase family protein"
"chromosome 1","NZ_LN831026.1",607156,607569,"+",29422527,,"AT687_RS03015","WP_010934479.1",137,"MULTISPECIES: DUF3499 domain-containing protein"
"chromosome 1","NZ_LN831026.1",607667,609043,"+",29421693,,"AT687_RS03020","WP_014318770.1",458,"phosphomannomutase/phosphoglucomutase"
"chromosome 1","NZ_LN831026.1",609092,610099,"+",29423165,,"AT687_RS03025","WP_014306601.1",335,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",610139,611308,"+",29421825,"manA","AT687_RS03030","WP_014303056.1",389,"mannose-6-phosphate isomerase, class I"
"chromosome 1","NZ_LN831026.1",611334,611921,"-",29422245,,"AT687_RS03035","WP_014318771.1",195,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",612526,612879,"+",29423304,,"AT687_RS03040","WP_014318773.1",117,"DUF4259 domain-containing protein"
"chromosome 1","NZ_LN831026.1",612985,614421,"+",29423122,,"AT687_RS03045","WP_014310133.1",478,"adenosylhomocysteinase"
"chromosome 1","NZ_LN831026.1",614421,615038,"+",29421506,,"AT687_RS03050","WP_014318774.1",205,"dTMP kinase"
"chromosome 1","NZ_LN831026.1",615116,615793,"+",29421951,,"AT687_RS03055","WP_014318775.1",225,"response regulator transcription factor"
"chromosome 1","NZ_LN831026.1",615842,617368,"+",29422447,,"AT687_RS03060","WP_179149397.1",508,"HAMP domain-containing protein"
"chromosome 1","NZ_LN831026.1",617361,619106,"+",29422093,"lpqB","AT687_RS03065","WP_014318777.1",581,"MtrAB system accessory protein LpqB"
"chromosome 1","NZ_LN831026.1",619127,619729,"+",29422042,,"AT687_RS03070","WP_014310139.1",200,"ComF family protein"
"chromosome 1","NZ_LN831026.1",619865,620527,"+",29422035,"raiA","AT687_RS03075","WP_004567106.1",220,"MULTISPECIES: ribosome-associated translation inhibitor RaiA"
"chromosome 1","NZ_LN831026.1",620705,623266,"+",29422016,"secA","AT687_RS03080","WP_014318778.1",853,"preprotein translocase subunit SecA"
"chromosome 1","NZ_LN831026.1",623327,623821,"-",29422026,,"AT687_RS03085","WP_014318779.1",164,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",623930,624340,"+",29421996,,"AT687_RS03090","WP_004567112.1",136,"MULTISPECIES: HAD-IA family hydrolase"
"chromosome 1","NZ_LN831026.1",624352,624858,"+",29421981,,"AT687_RS03095","WP_014318780.1",168,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",625083,626153,"+",29421955,,"AT687_RS03100","WP_014318781.1",356,"MULTISPECIES: ferredoxin reductase"
"chromosome 1","NZ_LN831026.1",626168,627448,"+",29421474,,"AT687_RS03105","WP_014310142.1",426,"fatty acid desaturase"
"chromosome 1","NZ_LN831026.1",627450,628457,"-",29421879,"rsgA","AT687_RS03110","WP_014318782.1",335,"ribosome small subunit-dependent GTPase A"
"chromosome 1","NZ_LN831026.1",628462,629757,"-",29423150,"aroA","AT687_RS03115","WP_014318783.1",431,"MULTISPECIES: 3-phosphoshikimate 1-carboxyvinyltransferase"
"chromosome 1","NZ_LN831026.1",629751,630437,"+",29421864,,"AT687_RS03120","WP_014318784.1",228,"SOS response-associated peptidase"
"chromosome 1","NZ_LN831026.1",630423,630926,"-",29423312,"ybaK","AT687_RS03125","WP_004567125.1",167,"MULTISPECIES: Cys-tRNA(Pro) deacylase"
"chromosome 1","NZ_LN831026.1",630972,631595,"+",29422221,,"AT687_RS03130","WP_014318785.1",207,"sigma-70 family RNA polymerase sigma factor"
"chromosome 1","NZ_LN831026.1",631592,631843,"+",29422106,"rsrA","AT687_RS03135","WP_004567129.1",83,"MULTISPECIES: mycothiol system anti-sigma-R factor"
"chromosome 1","NZ_LN831026.1",632168,632428,"-",29423310,,"AT687_RS03140","WP_014310146.1",86,"MULTISPECIES: WhiB family transcriptional regulator"
"chromosome 1","NZ_LN831026.1",633061,633522,"+",29422067,,"AT687_RS03145","WP_042381623.1",153,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",633516,634778,"-",29421705,,"AT687_RS03150","WP_014318786.1",420,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",634775,636085,"-",29421747,,"AT687_RS03155","WP_014318787.1",436,"DEAD/DEAH box helicase"
"chromosome 1","NZ_LN831026.1",636343,636570,"+",29422633,,"AT687_RS03160","WP_004567139.1",75,"MULTISPECIES: DUF3107 domain-containing protein"
"chromosome 1","NZ_LN831026.1",636573,637451,"+",29421446,,"AT687_RS03165","WP_004567141.1",292,"DUF3152 domain-containing protein"
"chromosome 1","NZ_LN831026.1",637474,638331,"+",29421949,,"AT687_RS03170","WP_004567143.1",285,"TIGR02569 family protein"
"chromosome 1","NZ_LN831026.1",638335,641517,"+",29421189,,"AT687_RS03175","WP_014318788.1",1060,"ATP-dependent helicase"
"chromosome 1","NZ_LN831026.1",641511,644741,"+",29422690,,"AT687_RS03180","WP_021334909.1",1076,"ATP-dependent helicase"
"chromosome 1","NZ_LN831026.1",644786,645874,"+",29423136,,"AT687_RS03185","WP_004567149.1",362,"MULTISPECIES: potassium channel protein"
"chromosome 1","NZ_LN831026.1",645906,646589,"+",29422784,,"AT687_RS03190","WP_014318790.1",227,"NUDIX domain-containing protein"
"chromosome 1","NZ_LN831026.1",646582,648633,"+",29423257,,"AT687_RS03195","WP_014318791.1",683,"ATP-dependent DNA helicase UvrD2"
"chromosome 1","NZ_LN831026.1",648578,649471,"-",29421438,,"AT687_RS03200","WP_014318792.1",297,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",649507,650028,"+",29422448,,"AT687_RS03205","WP_010934510.1",173,"MULTISPECIES: M48 family metallopeptidase"
"chromosome 1","NZ_LN831026.1",650025,651416,"-",29423213,,"AT687_RS03210","WP_014301554.1",463,"zinc-dependent metalloprotease"
"chromosome 1","NZ_LN831026.1",651497,652549,"+",29421291,,"AT687_RS03215","WP_014310154.1",350,"MULTISPECIES: PDZ domain-containing protein"
"chromosome 1","NZ_LN831026.1",652561,653259,"-",29422104,,"AT687_RS03220","WP_014318794.1",232,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",653310,653813,"-",29422532,,"AT687_RS03225","WP_014310156.1",167,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",653986,656949,"+",29422466,,"AT687_RS03230","WP_014318795.1",987,"UPF0182 family protein"
"chromosome 1","NZ_LN831026.1",657471,657665,"-",42570252,,"AT687_RS12390","WP_014318796.1",64,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",658879,659889,"-",29423010,,"AT687_RS03245","WP_014318799.1",336,"trypsin-like serine protease"
"chromosome 1","NZ_LN831026.1",659892,660848,"-",29421251,,"AT687_RS03250","WP_014318800.1",318,"DUF418 domain-containing protein"
"chromosome 1","NZ_LN831026.1",661478,662959,"+",29421148,,"AT687_RS03255","WP_010934521.1",493,"MULTISPECIES: methylmalonyl-CoA carboxytransferase subunit 5S"
"chromosome 1","NZ_LN831026.1",662972,664528,"+",29422173,,"AT687_RS03260","WP_014318801.1",518,"acyl-CoA carboxylase subunit beta"
"chromosome 1","NZ_LN831026.1",664542,664805,"+",29423045,,"AT687_RS03265","WP_003850577.1",87,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",664830,665198,"+",29423291,,"AT687_RS03270","WP_003850583.1",122,"MULTISPECIES: biotin/lipoyl-binding protein"
"chromosome 1","NZ_LN831026.1",665400,666491,"+",29422968,,"AT687_RS03275","WP_014318802.1",363,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",666510,667298,"-",29422113,"hisN","AT687_RS03280","WP_014318803.1",262,"histidinol-phosphatase"
"chromosome 1","NZ_LN831026.1",667354,668169,"-",29422454,,"AT687_RS03285","WP_014306634.1",271,"inositol monophosphatase family protein"
"chromosome 1","NZ_LN831026.1",668349,669458,"+",29422103,"prfB","AT687_RS03290","WP_010934526.1",369,"peptide chain release factor 2"
"chromosome 1","NZ_LN831026.1",671232,671921,"+",29422990,"ftsE","AT687_RS03305","WP_003850596.1",229,"MULTISPECIES: cell division ATP-binding protein FtsE"
"chromosome 1","NZ_LN831026.1",671938,672840,"+",29422923,,"AT687_RS03310","WP_014318805.1",300,"ABC transporter permease"
"chromosome 1","NZ_LN831026.1",672947,673438,"+",29423156,"smpB","AT687_RS03315","WP_014303095.1",163,"SsrA-binding protein SmpB"
"chromosome 1","NZ_LN831026.1",674270,674611,"-",29423261,,"AT687_RS03325","WP_014301565.1",113,"MULTISPECIES: cupin domain-containing protein"
"chromosome 1","NZ_LN831026.1",674645,675448,"-",29422698,,"AT687_RS03330","WP_014301566.1",267,"class I SAM-dependent methyltransferase"
"chromosome 1","NZ_LN831026.1",675751,676365,"+",31633360,,"AT687_RS11805","WP_014318806.1",204,"trypsin-like peptidase domain-containing protein"
"chromosome 1","NZ_LN831026.1",676366,676731,"+",29421822,,"AT687_RS03335","WP_014301568.1",121,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",684659,685867,"-",29422978,,"AT687_RS03370","WP_010935562.1",402,"MULTISPECIES: IS110 family transposase"
"chromosome 1","NZ_LN831026.1",686393,686638,"-",29423223,,"AT687_RS03375","WP_014318809.1",81,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",687943,688590,"-",29423195,,"AT687_RS03390","WP_010934542.1",215,"DUF3239 domain-containing protein"
"chromosome 1","NZ_LN831026.1",688595,690259,"-",29421097,,"AT687_RS03395","WP_010934543.1",554,"DEAD/DEAH box helicase"
"chromosome 1","NZ_LN831026.1",690305,692623,"-",29421042,,"AT687_RS03400","WP_014311333.1",772,"helicase-associated domain-containing protein"
"chromosome 1","NZ_LN831026.1",692690,692878,"+",29422931,,"AT687_RS03405","WP_014301577.1",62,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",693063,693686,"-",29422533,,"AT687_RS03410","WP_010934546.1",207,"MULTISPECIES: DUF3235 domain-containing protein"
"chromosome 1","NZ_LN831026.1",694367,694756,"+",29422592,,"AT687_RS03415","WP_003850654.1",129,"MULTISPECIES: cold shock domain-containing protein"
"chromosome 1","NZ_LN831026.1",694863,695387,"-",29423029,,"AT687_RS03420","WP_014303111.1",174,"MULTISPECIES: DUF2771 domain-containing protein"
"chromosome 1","NZ_LN831026.1",695374,696240,"-",29423085,,"AT687_RS03425","WP_014318813.1",288,"glutaminyl-peptide cyclotransferase"
"chromosome 1","NZ_LN831026.1",696280,697044,"+",29423302,,"AT687_RS03430","WP_010934549.1",254,"MULTISPECIES: DUF3027 domain-containing protein"
"chromosome 1","NZ_LN831026.1",697219,698706,"+",29422780,,"AT687_RS03435","WP_014318814.1",495,"NCS2 family permease"
"chromosome 1","NZ_LN831026.1",698785,699681,"+",29421804,,"AT687_RS03440","WP_014306646.1",298,"RNA methyltransferase"
"chromosome 1","NZ_LN831026.1",699678,700574,"-",29422744,,"AT687_RS03445","WP_014318815.1",298,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",700595,701644,"-",29423210,,"AT687_RS03450","WP_014318816.1",349,"DUF3071 domain-containing protein"
"chromosome 1","NZ_LN831026.1",701846,702976,"-",29421070,"serC","AT687_RS03455","WP_014318817.1",376,"phosphoserine transaminase"
"chromosome 1","NZ_LN831026.1",703658,704956,"+",29423089,,"AT687_RS03460","WP_041740463.1",432,"citrate synthase"
"chromosome 1","NZ_LN831026.1",705123,705482,"+",29422491,,"AT687_RS03465","WP_003850674.1",119,"MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase FkpA"
"chromosome 1","NZ_LN831026.1",705571,707076,"-",29421588,,"AT687_RS03470","WP_014318819.1",501,"acetyl-CoA carboxylase carboxyltransferase subunit alpha/beta"
"chromosome 1","NZ_LN831026.1",707169,708041,"+",29422708,,"AT687_RS03475","WP_014318820.1",290,"MULTISPECIES: aldo/keto reductase"
"chromosome 1","NZ_LN831026.1",708041,708817,"+",29422321,,"AT687_RS03480","WP_014318821.1",258,"enoyl-CoA hydratase"
"chromosome 1","NZ_LN831026.1",709166,709507,"+",29421211,,"AT687_RS03485","WP_014301583.1",113,"MULTISPECIES: DUF485 domain-containing protein"
"chromosome 1","NZ_LN831026.1",709511,711163,"+",29421567,,"AT687_RS03490","WP_014318822.1",550,"cation acetate symporter"
"chromosome 1","NZ_LN831026.1",711288,712142,"+",29423161,,"AT687_RS03495","WP_014303121.1",284,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",712135,713043,"-",29421880,,"AT687_RS03500","WP_014309246.1",302,"DUF1906 domain-containing protein"
"chromosome 1","NZ_LN831026.1",713172,714371,"-",29422388,,"AT687_RS03505","WP_014318823.1",399,"cation:proton antiporter"
"chromosome 1","NZ_LN831026.1",714631,715083,"-",29423322,,"AT687_RS03510","WP_014303124.1",150,"MULTISPECIES: type II toxin-antitoxin system death-on-curing family toxin"
"chromosome 1","NZ_LN831026.1",715095,715661,"-",29421677,,"AT687_RS03515","WP_014318824.1",188,"SocA family protein"
"chromosome 1","NZ_LN831026.1",715994,716269,"+",55470262,,"AT687_RS12780","WP_014309249.1",91,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",716941,717216,"+",29422716,,"AT687_RS03535","WP_014301596.1",91,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",717223,717975,"+",29423019,"cobF","AT687_RS03540","WP_014318826.1",250,"precorrin-6A synthase (deacetylating)"
"chromosome 1","NZ_LN831026.1",717994,718251,"-",29422289,,"AT687_RS03545","WP_010934589.1",85,"mycoredoxin"
"chromosome 1","NZ_LN831026.1",718272,718775,"-",29422888,,"AT687_RS03550","WP_014303129.1",167,"dihydrofolate reductase"
"chromosome 1","NZ_LN831026.1",718775,719587,"-",29422209,,"AT687_RS03555","WP_014318827.1",270,"thymidylate synthase"
"chromosome 1","NZ_LN831026.1",719681,720439,"-",29423331,,"AT687_RS03560","WP_014318828.1",252,"3\\'(2\\'),5\\'-bisphosphate nucleotidase CysQ"
"chromosome 1","NZ_LN831026.1",720478,725292,"+",29421347,,"AT687_RS03565","WP_014318829.1",1604,"ATP-dependent helicase"
"chromosome 1","NZ_LN831026.1",725289,725918,"-",29423120,,"AT687_RS03570","WP_014318830.1",209,"mismatch-specific DNA-glycosylase"
"chromosome 1","NZ_LN831026.1",725971,726777,"+",29421843,,"AT687_RS03575","WP_014301600.1",268,"MULTISPECIES: Fpg/Nei family DNA glycosylase"
"chromosome 1","NZ_LN831026.1",726760,728385,"-",29421806,,"AT687_RS03580","WP_174510713.1",541,"transporter"
"chromosome 1","NZ_LN831026.1",728500,728913,"+",29421561,,"AT687_RS03585","WP_014306665.1",137,"YccF domain-containing protein"
"chromosome 1","NZ_LN831026.1",728998,730641,"-",29423124,"pgi","AT687_RS03590","WP_014318832.1",547,"glucose-6-phosphate isomerase"
"chromosome 1","NZ_LN831026.1",730844,732328,"+",29422425,,"AT687_RS03595","WP_014318833.1",494,"NAD-dependent succinate-semialdehyde dehydrogenase"
"chromosome 1","NZ_LN831026.1",732325,732639,"-",29423061,,"AT687_RS03600","WP_003850709.1",104,"MULTISPECIES: chorismate mutase"
"chromosome 1","NZ_LN831026.1",732738,735224,"+",29422951,"pcrA","AT687_RS03605","WP_014318834.1",828,"DNA helicase PcrA"
"chromosome 1","NZ_LN831026.1",735300,736091,"-",29422399,,"AT687_RS03610","WP_014318835.1",263,"MULTISPECIES: M23 family metallopeptidase"
"chromosome 1","NZ_LN831026.1",736320,737876,"+",29421819,,"AT687_RS03615","WP_014318836.1",518,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",737902,738525,"+",29423054,,"AT687_RS03620","WP_014318837.1",207,"MULTISPECIES: phosphoribosylglycinamide formyltransferase"
"chromosome 1","NZ_LN831026.1",738515,740092,"+",29423293,"purH","AT687_RS03625","WP_014318838.1",525,"bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase"
"chromosome 1","NZ_LN831026.1",740698,740913,"+",31633365,,"AT687_RS11830","WP_014303140.1",71,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",740989,741474,"+",29422269,,"AT687_RS03635","WP_014306675.1",161,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",741573,741890,"+",29421893,,"AT687_RS03640","WP_071569941.1",105,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",741938,742771,"+",29423328,,"AT687_RS03645","WP_014310213.1",277,"CoA ester lyase"
"chromosome 1","NZ_LN831026.1",742768,743436,"-",29422161,,"AT687_RS03650","WP_014310214.1",222,"TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LN831026.1",743561,744469,"-",29421918,,"AT687_RS03655","WP_014306678.1",302,"MULTISPECIES: nucleotidyltransferase"
"chromosome 1","NZ_LN831026.1",744668,744916,"-",29422846,,"AT687_RS03660","WP_010934614.1",82,"MULTISPECIES: 30S ribosomal protein S18"
"chromosome 1","NZ_LN831026.1",744931,745236,"-",29422513,"rpsN","AT687_RS03665","WP_003850743.1",101,"MULTISPECIES: 30S ribosomal protein S14"
"chromosome 1","NZ_LN831026.1",745240,745404,"-",29422982,"rpmG","AT687_RS03670","WP_003850744.1",54,"MULTISPECIES: 50S ribosomal protein L33"
"chromosome 1","NZ_LN831026.1",745408,745644,"-",29423098,"rpmB","AT687_RS03675","WP_003850745.1",78,"MULTISPECIES: 50S ribosomal protein L28"
"chromosome 1","NZ_LN831026.1",746114,746380,"+",29422901,,"AT687_RS03680","WP_003850746.1",88,"MULTISPECIES: type B 50S ribosomal protein L31"
"chromosome 1","NZ_LN831026.1",746399,746572,"+",29423226,"rpmF","AT687_RS03685","WP_003850747.1",57,"MULTISPECIES: 50S ribosomal protein L32"
"chromosome 1","NZ_LN831026.1",746801,747493,"+",29422132,,"AT687_RS03690","WP_014308146.1",230,"MULTISPECIES: response regulator transcription factor"
"chromosome 1","NZ_LN831026.1",747493,749034,"+",29422998,,"AT687_RS03695","WP_014318839.1",513,"HAMP domain-containing histidine kinase"
"chromosome 1","NZ_LN831026.1",749124,750410,"+",29423186,,"AT687_RS03700","WP_014308148.1",428,"trypsin-like peptidase domain-containing protein"
"chromosome 1","NZ_LN831026.1",750449,751036,"+",29422671,,"AT687_RS03705","WP_014306681.1",195,"MogA/MoaB family molybdenum cofactor biosynthesis protein"
"chromosome 1","NZ_LN831026.1",751066,751251,"+",29421487,,"AT687_RS03710","WP_003850752.1",61,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",751337,751741,"-",29423132,"mscL","AT687_RS03715","WP_014318840.1",134,"MULTISPECIES: large conductance mechanosensitive channel protein MscL"
"chromosome 1","NZ_LN831026.1",751848,752531,"-",29423225,,"AT687_RS03720","WP_010934619.1",227,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",752547,753131,"-",29422844,,"AT687_RS03725","WP_014318841.1",194,"5-formyltetrahydrofolate cyclo-ligase"
"chromosome 1","NZ_LN831026.1",753260,754180,"+",29421193,,"AT687_RS03730","WP_003850756.1",306,"MULTISPECIES: UTP--glucose-1-phosphate uridylyltransferase"
"chromosome 1","NZ_LN831026.1",754277,755542,"+",29422782,,"AT687_RS03735","WP_003850757.1",421,"MULTISPECIES: molybdopterin molybdotransferase MoeA"
"chromosome 1","NZ_LN831026.1",755578,756240,"+",29422832,,"AT687_RS03740","WP_014318842.1",220,"GNAT family N-acetyltransferase"
"chromosome 1","NZ_LN831026.1",756367,757503,"+",29422710,,"AT687_RS03745","WP_021334937.1",378,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",757546,757959,"+",29423311,,"AT687_RS03750","WP_003850760.1",137,"MULTISPECIES: DoxX family protein"
"chromosome 1","NZ_LN831026.1",757946,758608,"+",29423115,,"AT687_RS03755","WP_010934624.1",220,"MULTISPECIES: zf-HC2 domain-containing protein"
"chromosome 1","NZ_LN831026.1",758617,760326,"-",29422594,,"AT687_RS03760","WP_014318844.1",569,"phospholipid carrier-dependent glycosyltransferase"
"chromosome 1","NZ_LN831026.1",760693,762606,"+",29422186,,"AT687_RS03765","WP_014318845.1",637,"BCCT family transporter"
"chromosome 1","NZ_LN831026.1",762685,764148,"+",29421830,,"AT687_RS03770","WP_014318846.1",487,"membrane protein"
"chromosome 1","NZ_LN831026.1",764258,765133,"+",29421069,"rsmI","AT687_RS03775","WP_014318847.1",291,"16S rRNA (cytidine(1402)-2\\'-O)-methyltransferase"
"chromosome 1","NZ_LN831026.1",765157,766989,"+",29423151,,"AT687_RS03780","WP_014318848.1",610,"methionine--tRNA ligase"
"chromosome 1","NZ_LN831026.1",767011,767865,"+",29423157,,"AT687_RS03785","WP_014318849.1",284,"TatD family hydrolase"
"chromosome 1","NZ_LN831026.1",768010,769167,"+",29423290,,"AT687_RS03790","WP_014306689.1",385,"resuscitation-promoting factor"
"chromosome 1","NZ_LN831026.1",769219,770106,"+",29422605,"rsmA","AT687_RS03795","WP_014309285.1",295,"MULTISPECIES: 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA"
"chromosome 1","NZ_LN831026.1",770103,771038,"+",29422947,,"AT687_RS03800","WP_014318850.1",311,"4-(cytidine 5\\'-diphospho)-2-C-methyl-D-erythritol kinase"
"chromosome 1","NZ_LN831026.1",771038,772846,"+",29421239,,"AT687_RS03805","WP_014318851.1",602,"ABC-F family ATP-binding cassette domain-containing protein"
"chromosome 1","NZ_LN831026.1",772865,773188,"+",29421945,,"AT687_RS03810","WP_003850774.1",107,"antibiotic biosynthesis monooxygenase"
"chromosome 1","NZ_LN831026.1",773294,773683,"+",29421739,,"AT687_RS03815","WP_003850775.1",129,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",773708,774247,"+",29422582,,"AT687_RS03820","WP_014308159.1",179,"sigma-70 family RNA polymerase sigma factor"
"chromosome 1","NZ_LN831026.1",774256,775431,"+",29422867,,"AT687_RS03825","WP_014318852.1",391,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",775472,776371,"+",29423332,"ppk2","AT687_RS03830","WP_014318853.1",299,"polyphosphate kinase 2"
"chromosome 1","NZ_LN831026.1",776448,777161,"-",29423281,,"AT687_RS03835","WP_010934638.1",237,"MULTISPECIES: nicotinamide riboside transporter PnuC"
"chromosome 1","NZ_LN831026.1",777181,777981,"-",29423282,,"AT687_RS03840","WP_014318854.1",266,"Cof-type HAD-IIB family hydrolase"
"chromosome 1","NZ_LN831026.1",778081,779133,"+",29422212,,"AT687_RS03845","WP_014318855.1",350,"enoyl-CoA hydratase/isomerase family protein"
"chromosome 1","NZ_LN831026.1",779130,780389,"-",29422655,,"AT687_RS03850","WP_014308164.1",419,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",780425,781030,"-",29422938,,"AT687_RS03855","WP_014301635.1",201,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LN831026.1",782025,783455,"-",29421044,,"AT687_RS03860","WP_014318856.1",476,"glyceraldehyde-3-phosphate dehydrogenase"
"chromosome 1","NZ_LN831026.1",783719,784372,"+",29423015,,"AT687_RS03865","WP_014318857.1",217,"hypothetical protein"
"chromosome 1","NZ_LN831026.1",784400,784603,"+",31633366,,"AT687_RS11835","WP_074513136.1",67,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831026.1",784617,786251,"-",29421330,,"AT687_RS03870","WP_010934649.1",544,"MULTISPECIES: peptide chain release factor 3"
"chromosome 1","NZ_LN831026.1",786263,787072,"-",29422910,,"AT687_RS03875","WP_014303167.1",269,"SDR family NAD(P)-dependent oxidoreductase"
"chromosome 1","NZ_LN831026.1",787104,787733,"-",29422460,,"AT687_RS03880","WP_014318858.1",209,"aminoacyl-tRNA hydrolase"
"chromosome 1","NZ_LN831026.1",787927,789090,"+",29422297,,"AT687_RS03885","WP_014318859.1",387,"HNH endonuclease"
"chromosome 1","NZ_LN831026.1",789264,789818,"-",29423209,,"AT687_RS03890","WP_014317749.1",184,"MULTISPECIES: aminoacyl-tRNA hydrolase"
"chromosome 1","NZ_LN831026.1",789877,790494,"-",29422014,,"AT687_RS03895","WP_003850802.1",205,"50S ribosomal protein L25/general stress protein Ctc"
"chromosome 1","NZ_LN831026.1",790716,792530,"-",29421592,"pulA","AT687_RS03900","WP_014318860.1",604,"type I pullulanase"
"chromosome 1","NZ_LN831026.1",792654,793634,"-",29423203,,"AT687_RS03905","WP_014310239.1",326,"MULTISPECIES: ribose-phosphate diphosphokinase"
"chromosome 1","NZ_LN831026.1",793643,795106,"-",29423184,"glmU","AT687_RS03910","WP_041740469.1",487,"bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU"
"chromosome 1","NZ_LN831026.1",795183,796079,"-",29422530,,"AT687_RS03915","WP_014318861.1",298,"LysR family transcriptional regulator"
"chromosome 1","NZ_LN831026.1",796167,797243,"+",29423228,,"AT687_RS03920","WP_014318862.1",358,"TDT family transporter"
"chromosome 1","NZ_LN831026.1",797268,798197,"+",29423155,,"AT687_RS03925","WP_014318863.1",309,"MULTISPECIES: reductase"
"chromosome 1","NZ_LN831026.1",798268,799833,"+",29422687,,"AT687_RS03930","WP_014318864.1",521,"ABC transporter ATP-binding protein"
"chromosome 1","NZ_LN831026.1",799834,801621,"+",29422302,,"AT687_RS03935","WP_003850814.1",595,"ABC transporter ATP-binding protein"
"chromosome 1","NZ_LN831026.1",801894,802541,"+",29421170,,"AT687_RS03940","WP_014318865.1",215,"TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LN831026.1",802585,806385,"+",29421988,"mfd","AT687_RS03945","WP_014318866.1",1266,"transcription-repair coupling factor"
